Point{x=3975, y=745}
Point{x=2451, y=2554}
Point{x=766, y=474}
Point{x=3993, y=994}
Point{x=2089, y=2479}
Point{x=2123, y=2602}
Point{x=1963, y=2455}
Point{x=741, y=1110}
Point{x=2041, y=2579}
Point{x=675, y=669}
Point{x=2946, y=2408}
Point{x=2321, y=2843}
Point{x=549, y=667}
Point{x=3964, y=582}
Point{x=2289, y=2331}
Point{x=3875, y=723}
Point{x=855, y=633}
Point{x=790, y=1147}
Point{x=890, y=1101}
Point{x=4324, y=910}
Point{x=662, y=941}
Point{x=2616, y=2170}
Point{x=915, y=1028}
Point{x=2274, y=2866}
Point{x=2489, y=2727}
Point{x=4026, y=539}
Point{x=2211, y=2653}
Point{x=2546, y=2655}
Point{x=3945, y=1107}
Point{x=774, y=1024}
Point{x=4114, y=802}
Point{x=2348, y=2397}
Point{x=1916, y=2404}
Point{x=2374, y=1841}
Point{x=1090, y=881}
Point{x=2253, y=2323}
Point{x=4017, y=941}
Point{x=2173, y=2270}
Point{x=3736, y=671}
Point{x=2814, y=2314}
Point{x=4080, y=554}
Point{x=3903, y=789}
Point{x=788, y=465}
Point{x=3905, y=945}
Point{x=2517, y=2456}
Point{x=2316, y=2691}
Point{x=2477, y=1995}
Point{x=2434, y=2347}
Point{x=776, y=902}
Point{x=2478, y=2522}
Point{x=4383, y=725}
Point{x=2467, y=1910}
Point{x=4248, y=753}
Point{x=2272, y=2690}
Point{x=2538, y=2233}
Point{x=3913, y=778}
Point{x=2172, y=2397}
Point{x=4094, y=517}
Point{x=4226, y=848}
Point{x=700, y=520}
Point{x=4168, y=916}
Point{x=3926, y=700}
Point{x=1932, y=2371}
Point{x=1055, y=918}
Point{x=3826, y=1012}
Point{x=4073, y=801}
Point{x=2807, y=2240}
Point{x=775, y=966}
Point{x=959, y=659}
Point{x=519, y=687}
Point{x=710, y=1069}
Point{x=701, y=978}
Point{x=2416, y=2092}
Point{x=3832, y=1106}
Point{x=2394, y=2665}
Point{x=1066, y=865}
Point{x=4315, y=668}
Point{x=1995, y=2351}
Point{x=2200, y=2623}
Point{x=4133, y=1002}
Point{x=2213, y=2073}
Point{x=2329, y=2635}
Point{x=707, y=522}
Point{x=2238, y=2688}
Point{x=2561, y=2824}
Point{x=3911, y=856}
Point{x=4370, y=805}
Point{x=2158, y=2329}
Point{x=998, y=757}
Point{x=3981, y=1139}
Point{x=2061, y=2521}
Point{x=2753, y=2159}
Point{x=768, y=993}
Point{x=1943, y=2286}
Point{x=3962, y=1159}
Point{x=4287, y=630}
Point{x=4285, y=821}
Point{x=2809, y=2481}
Point{x=2598, y=2790}
Point{x=2381, y=1951}
Point{x=2209, y=2619}
Point{x=4218, y=544}
Point{x=2547, y=2375}
Point{x=2677, y=2145}
Point{x=2683, y=2700}
Point{x=995, y=682}
Point{x=3897, y=462}
Point{x=4102, y=964}
Point{x=2204, y=2229}
Point{x=530, y=692}
Point{x=2032, y=2619}
Point{x=3577, y=745}
Point{x=2268, y=2567}
Point{x=3991, y=726}
Point{x=4062, y=1088}
Point{x=4225, y=708}
Point{x=2152, y=2245}
Point{x=4061, y=582}
Point{x=1878, y=2382}
Point{x=2283, y=2441}
Point{x=2178, y=2433}
Point{x=653, y=793}
Point{x=3985, y=1070}
Point{x=2479, y=2176}
Point{x=634, y=934}
Point{x=534, y=748}
Point{x=2554, y=2287}
Point{x=2313, y=2134}
Point{x=2444, y=1933}
Point{x=3796, y=954}
Point{x=2807, y=2469}
Point{x=2111, y=2280}
Point{x=2270, y=2780}
Point{x=3737, y=997}
Point{x=4161, y=636}
Point{x=810, y=772}
Point{x=3627, y=919}
Point{x=2905, y=2477}
Point{x=4118, y=1003}
Point{x=2300, y=2345}
Point{x=874, y=800}
Point{x=867, y=905}
Point{x=2721, y=2505}
Point{x=3881, y=569}
Point{x=2016, y=2368}
Point{x=818, y=1000}
Point{x=3915, y=1179}
Point{x=4139, y=543}
Point{x=2765, y=2540}
Point{x=592, y=636}
Point{x=703, y=735}
Point{x=4018, y=418}
Point{x=1031, y=704}
Point{x=2351, y=2577}
Point{x=2155, y=2237}
Point{x=714, y=1071}
Point{x=4127, y=916}
Point{x=2346, y=2136}
Point{x=4067, y=373}
Point{x=2379, y=2124}
Point{x=2242, y=2548}
Point{x=3774, y=574}
Point{x=2385, y=2369}
Point{x=2551, y=2656}
Point{x=2251, y=1960}
Point{x=2114, y=2476}
Point{x=687, y=528}
Point{x=3964, y=718}
Point{x=721, y=499}
Point{x=4333, y=787}
Point{x=3670, y=754}
Point{x=3660, y=950}
Point{x=2063, y=2544}
Point{x=4295, y=625}
Point{x=2077, y=2379}
Point{x=479, y=869}
Point{x=2401, y=2328}
Point{x=2670, y=2107}
Point{x=3895, y=440}
Point{x=3956, y=356}
Point{x=2533, y=2409}
Point{x=3766, y=737}
Point{x=4277, y=710}
Point{x=2214, y=2514}
Point{x=901, y=826}
Point{x=2562, y=2359}
Point{x=2287, y=2520}
Point{x=3897, y=884}
Point{x=940, y=887}
Point{x=2022, y=2527}
Point{x=3879, y=1041}
Point{x=2520, y=2765}
Point{x=2023, y=2231}
Point{x=4228, y=930}
Point{x=554, y=673}
Point{x=878, y=586}
Point{x=2450, y=1929}
Point{x=3880, y=542}
Point{x=3860, y=802}
Point{x=4380, y=877}
Point{x=677, y=780}
Point{x=701, y=721}
Point{x=2329, y=1922}
Point{x=1030, y=655}
Point{x=717, y=494}
Point{x=2642, y=2456}
Point{x=2552, y=2398}
Point{x=513, y=748}
Point{x=3989, y=882}
Point{x=2790, y=2373}
Point{x=3722, y=651}
Point{x=533, y=700}
Point{x=4217, y=621}
Point{x=2371, y=2869}
Point{x=4387, y=874}
Point{x=3607, y=901}
Point{x=3819, y=770}
Point{x=2733, y=2444}
Point{x=2590, y=2394}
Point{x=1002, y=987}
Point{x=4395, y=804}
Point{x=2836, y=2333}
Point{x=4189, y=923}
Point{x=4112, y=1078}
Point{x=704, y=997}
Point{x=3944, y=1070}
Point{x=3970, y=1023}
Point{x=2659, y=2249}
Point{x=2367, y=2253}
Point{x=725, y=878}
Point{x=814, y=744}
Point{x=696, y=985}
Point{x=706, y=897}
Point{x=518, y=703}
Point{x=3716, y=653}
Point{x=4074, y=487}
Point{x=916, y=622}
Point{x=4183, y=745}
Point{x=2552, y=2425}
Point{x=794, y=933}
Point{x=629, y=1010}
Point{x=4174, y=1054}
Point{x=4071, y=384}
Point{x=2470, y=2545}
Point{x=2529, y=2207}
Point{x=4322, y=863}
Point{x=2665, y=2686}
Point{x=4106, y=1018}
Point{x=2632, y=2348}
Point{x=2306, y=2519}
Point{x=2709, y=2266}
Point{x=3565, y=817}
Point{x=2616, y=2399}
Point{x=4227, y=879}
Point{x=2637, y=2476}
Point{x=2340, y=1957}
Point{x=4056, y=1185}
Point{x=3946, y=893}
Point{x=700, y=931}
Point{x=4381, y=870}
Point{x=2779, y=2568}
Point{x=1093, y=812}
Point{x=594, y=814}
Point{x=793, y=888}
Point{x=2242, y=2725}
Point{x=938, y=883}
Point{x=1108, y=745}
Point{x=3965, y=567}
Point{x=2608, y=2455}
Point{x=4453, y=773}
Point{x=948, y=775}
Point{x=1083, y=789}
Point{x=2302, y=2566}
Point{x=907, y=985}
Point{x=2770, y=2463}
Point{x=3962, y=1018}
Point{x=1954, y=2307}
Point{x=3891, y=1109}
Point{x=2462, y=1876}
Point{x=2035, y=2413}
Point{x=2243, y=2618}
Point{x=4457, y=798}
Point{x=4108, y=690}
Point{x=3934, y=635}
Point{x=2459, y=2811}
Point{x=1992, y=2309}
Point{x=2342, y=2284}
Point{x=2282, y=2411}
Point{x=4075, y=747}
Point{x=2385, y=2839}
Point{x=3903, y=750}
Point{x=3958, y=1088}
Point{x=823, y=947}
Point{x=2394, y=2725}
Point{x=2573, y=2551}
Point{x=2252, y=2448}
Point{x=2210, y=2482}
Point{x=4005, y=1165}
Point{x=3835, y=912}
Point{x=4366, y=821}
Point{x=2192, y=2657}
Point{x=2240, y=2594}
Point{x=805, y=685}
Point{x=4075, y=480}
Point{x=760, y=729}
Point{x=969, y=939}
Point{x=934, y=594}
Point{x=3619, y=797}
Point{x=4173, y=921}
Point{x=2242, y=2230}
Point{x=2583, y=2147}
Point{x=4148, y=740}
Point{x=2358, y=2450}
Point{x=2573, y=2195}
Point{x=2782, y=2544}
Point{x=2594, y=2743}
Point{x=679, y=858}
Point{x=696, y=882}
Point{x=3924, y=710}
Point{x=2243, y=2247}
Point{x=3748, y=613}
Point{x=2056, y=2412}
Point{x=2540, y=2649}
Point{x=2722, y=2386}
Point{x=2068, y=2135}
Point{x=2593, y=2358}
Point{x=2131, y=2497}
Point{x=2469, y=2338}
Point{x=3994, y=1020}
Point{x=2496, y=2102}
Point{x=900, y=1066}
Point{x=2031, y=2411}
Point{x=2419, y=2190}
Point{x=1111, y=735}
Point{x=735, y=1006}
Point{x=3787, y=642}
Point{x=3927, y=707}
Point{x=2605, y=2759}
Point{x=2496, y=2241}
Point{x=841, y=778}
Point{x=4077, y=1098}
Point{x=2803, y=2300}
Point{x=1900, y=2483}
Point{x=696, y=936}
Point{x=4138, y=952}
Point{x=2237, y=2143}
Point{x=1854, y=2406}
Point{x=928, y=568}
Point{x=3718, y=811}
Point{x=2260, y=2559}
Point{x=2192, y=2194}
Point{x=787, y=928}
Point{x=2104, y=2493}
Point{x=797, y=504}
Point{x=4199, y=669}
Point{x=989, y=1006}
Point{x=3756, y=690}
Point{x=2355, y=2587}
Point{x=654, y=741}
Point{x=513, y=861}
Point{x=1038, y=900}
Point{x=612, y=688}
Point{x=2634, y=2172}
Point{x=2608, y=2739}
Point{x=2190, y=2730}
Point{x=2407, y=2386}
Point{x=956, y=730}
Point{x=2791, y=2538}
Point{x=439, y=835}
Point{x=4011, y=530}
Point{x=3962, y=576}
Point{x=2333, y=2711}
Point{x=1026, y=924}
Point{x=2624, y=2665}
Point{x=834, y=1128}
Point{x=3682, y=718}
Point{x=4010, y=1173}
Point{x=2767, y=2244}
Point{x=2077, y=2125}
Point{x=2643, y=2533}
Point{x=832, y=631}
Point{x=649, y=870}
Point{x=2196, y=2117}
Point{x=558, y=745}
Point{x=843, y=809}
Point{x=2631, y=2733}
Point{x=2496, y=2577}
Point{x=554, y=725}
Point{x=1060, y=704}
Point{x=793, y=575}
Point{x=3943, y=767}
Point{x=598, y=883}
Point{x=493, y=711}
Point{x=996, y=787}
Point{x=1017, y=778}
Point{x=4056, y=689}
Point{x=3985, y=1070}
Point{x=2524, y=2230}
Point{x=4470, y=808}
Point{x=3607, y=741}
Point{x=4190, y=848}
Point{x=2683, y=2463}
Point{x=2770, y=2602}
Point{x=4168, y=1109}
Point{x=591, y=631}
Point{x=689, y=960}
Point{x=4108, y=642}
Point{x=3975, y=420}
Point{x=619, y=928}
Point{x=3754, y=930}
Point{x=3872, y=782}
Point{x=4107, y=904}
Point{x=4026, y=613}
Point{x=2788, y=2471}
Point{x=4130, y=566}
Point{x=4026, y=1032}
Point{x=2306, y=2877}
Point{x=522, y=907}
Point{x=4031, y=1010}
Point{x=3881, y=472}
Point{x=773, y=686}
Point{x=2681, y=2162}
Point{x=2735, y=2630}
Point{x=3806, y=565}
Point{x=909, y=871}
Point{x=711, y=636}
Point{x=2135, y=2388}
Point{x=996, y=611}
Point{x=811, y=452}
Point{x=2187, y=2623}
Point{x=2472, y=2047}
Point{x=4212, y=807}
Point{x=3970, y=966}
Point{x=4070, y=936}
Point{x=3846, y=842}
Point{x=991, y=1005}
Point{x=3625, y=799}
Point{x=1069, y=930}
Point{x=3682, y=637}
Point{x=2956, y=2443}
Point{x=645, y=903}
Point{x=531, y=821}
Point{x=2157, y=2173}
Point{x=2228, y=2689}
Point{x=619, y=1007}
Point{x=2786, y=2447}
Point{x=2306, y=2535}
Point{x=2714, y=2389}
Point{x=927, y=653}
Point{x=2377, y=2102}
Point{x=2482, y=1952}
Point{x=703, y=965}
Point{x=3860, y=516}
Point{x=2424, y=1921}
Point{x=750, y=453}
Point{x=838, y=569}
Point{x=4085, y=516}
Point{x=2862, y=2274}
Point{x=774, y=707}
Point{x=2061, y=2369}
Point{x=4126, y=658}
Point{x=821, y=931}
Point{x=4035, y=856}
Point{x=598, y=702}
Point{x=3798, y=555}
Point{x=3714, y=963}
Point{x=2516, y=2649}
Point{x=2648, y=2670}
Point{x=2355, y=2938}
Point{x=3778, y=843}
Point{x=2078, y=2352}
Point{x=2392, y=2848}
Point{x=4301, y=814}
Point{x=490, y=850}
Point{x=3835, y=997}
Point{x=2273, y=2245}
Point{x=4038, y=718}
Point{x=2352, y=2431}
Point{x=881, y=869}
Point{x=752, y=820}
Point{x=2430, y=2097}
Point{x=4112, y=868}
Point{x=2216, y=2562}
Point{x=539, y=826}
Point{x=3811, y=682}
Point{x=3961, y=1137}
Point{x=3984, y=621}
Point{x=632, y=774}
Point{x=2356, y=2163}
Point{x=2756, y=2437}
Point{x=4010, y=578}
Point{x=2448, y=2871}
Point{x=1025, y=805}
Point{x=1926, y=2306}
Point{x=2259, y=2403}
Point{x=1012, y=974}
Point{x=936, y=943}
Point{x=735, y=1132}
Point{x=953, y=927}
Point{x=2208, y=2333}
Point{x=4198, y=935}
Point{x=4221, y=732}
Point{x=4000, y=900}
Point{x=4253, y=843}
Point{x=4243, y=992}
Point{x=4042, y=1092}
Point{x=2496, y=2140}
Point{x=3788, y=1043}
Point{x=582, y=653}
Point{x=2281, y=2292}
Point{x=4143, y=444}
Point{x=2318, y=2687}
Point{x=2048, y=2245}
Point{x=2541, y=2589}
Point{x=2204, y=2634}
Point{x=799, y=724}
Point{x=3946, y=776}
Point{x=1913, y=2432}
Point{x=2243, y=2060}
Point{x=4214, y=554}
Point{x=4068, y=1028}
Point{x=2381, y=2270}
Point{x=4209, y=629}
Point{x=669, y=996}
Point{x=1986, y=2428}
Point{x=4052, y=862}
Point{x=2202, y=2613}
Point{x=4171, y=646}
Point{x=2673, y=2343}
Point{x=2299, y=2792}
Point{x=2256, y=2271}
Point{x=4148, y=786}
Point{x=921, y=778}
Point{x=913, y=593}
Point{x=4424, y=790}
Point{x=692, y=961}
Point{x=3753, y=815}
Point{x=985, y=731}
Point{x=2317, y=2646}
Point{x=743, y=581}
Point{x=3971, y=460}
Point{x=781, y=985}
Point{x=743, y=579}
Point{x=4003, y=591}
Point{x=2417, y=2789}
Point{x=4019, y=381}
Point{x=4186, y=573}
Point{x=3928, y=960}
Point{x=3789, y=668}
Point{x=4136, y=714}
Point{x=4279, y=802}
Point{x=788, y=472}
Point{x=4055, y=579}
Point{x=1042, y=856}
Point{x=4252, y=758}
Point{x=3845, y=996}
Point{x=1952, y=2489}
Point{x=4135, y=920}
Point{x=2753, y=2449}
Point{x=521, y=775}
Point{x=3693, y=926}
Point{x=2460, y=2844}
Point{x=2090, y=2569}
Point{x=549, y=838}
Point{x=1042, y=733}
Point{x=3860, y=1048}
Point{x=3910, y=917}
Point{x=3799, y=532}
Point{x=677, y=845}
Point{x=4211, y=631}
Point{x=2639, y=2754}
Point{x=2608, y=2722}
Point{x=975, y=915}
Point{x=3650, y=731}
Point{x=2271, y=2723}
Point{x=3702, y=862}
Point{x=1000, y=899}
Point{x=2444, y=2558}
Point{x=742, y=1117}
Point{x=2078, y=2340}
Point{x=4336, y=830}
Point{x=2381, y=2753}
Point{x=3630, y=799}
Point{x=2327, y=2358}
Point{x=2385, y=1983}
Point{x=3974, y=890}
Point{x=2714, y=2457}
Point{x=513, y=834}
Point{x=2513, y=2443}
Point{x=642, y=701}
Point{x=905, y=785}
Point{x=3980, y=421}
Point{x=4358, y=878}
Point{x=4138, y=826}
Point{x=2704, y=2397}
Point{x=2402, y=2175}
Point{x=4181, y=780}
Point{x=3640, y=840}
Point{x=985, y=939}
Point{x=753, y=887}
Point{x=4082, y=1057}
Point{x=957, y=651}
Point{x=4036, y=621}
Point{x=2479, y=2105}
Point{x=1034, y=649}
Point{x=2712, y=2209}
Point{x=893, y=629}
Point{x=733, y=742}
Point{x=2628, y=2267}
Point{x=3646, y=700}
Point{x=3589, y=842}
Point{x=3932, y=649}
Point{x=703, y=567}
Point{x=2028, y=2276}
Point{x=3772, y=977}
Point{x=2717, y=2510}
Point{x=868, y=1000}
Point{x=757, y=537}
Point{x=3916, y=999}
Point{x=960, y=696}
Point{x=975, y=896}
Point{x=589, y=780}
Point{x=512, y=714}
Point{x=2052, y=2232}
Point{x=2457, y=2294}
Point{x=4187, y=839}
Point{x=901, y=1045}
Point{x=851, y=608}
Point{x=1058, y=828}
Point{x=2192, y=2780}
Point{x=2344, y=2584}
Point{x=805, y=428}
Point{x=2440, y=2097}
Point{x=2278, y=2178}
Point{x=2658, y=2078}
Point{x=2387, y=2437}
Point{x=2137, y=2081}
Point{x=2279, y=1965}
Point{x=784, y=900}
Point{x=969, y=938}
Point{x=2730, y=2166}
Point{x=2001, y=2512}
Point{x=4372, y=912}
Point{x=709, y=1000}
Point{x=4253, y=635}
Point{x=1095, y=832}
Point{x=3766, y=654}
Point{x=2718, y=2407}
Point{x=2366, y=2425}
Point{x=3837, y=575}
Point{x=1847, y=2424}
Point{x=3907, y=552}
Point{x=947, y=1026}
Point{x=4132, y=481}
Point{x=2728, y=2346}
Point{x=3957, y=494}
Point{x=639, y=1006}
Point{x=713, y=914}
Point{x=1064, y=839}
Point{x=2741, y=2581}
Point{x=4025, y=952}
Point{x=4193, y=737}
Point{x=3972, y=1024}
Point{x=1015, y=718}
Point{x=2419, y=2799}
Point{x=533, y=675}
Point{x=812, y=417}
Point{x=4192, y=659}
Point{x=2029, y=2329}
Point{x=4052, y=1164}
Point{x=2344, y=1996}
Point{x=1965, y=2514}
Point{x=3788, y=701}
Point{x=2501, y=2304}
Point{x=2578, y=2453}
Point{x=4258, y=801}
Point{x=663, y=823}
Point{x=2243, y=2134}
Point{x=3759, y=871}
Point{x=3965, y=699}
Point{x=3963, y=601}
Point{x=4274, y=681}
Point{x=928, y=1002}
Point{x=2585, y=2639}
Point{x=548, y=766}
Point{x=2464, y=2650}
Point{x=1131, y=841}
Point{x=685, y=804}
Point{x=2803, y=2312}
Point{x=802, y=1019}
Point{x=2278, y=2430}
Point{x=814, y=684}
Point{x=769, y=846}
Point{x=3935, y=624}
Point{x=2097, y=2637}
Point{x=548, y=719}
Point{x=3981, y=552}
Point{x=4388, y=777}
Point{x=764, y=578}
Point{x=2270, y=2809}
Point{x=2469, y=1881}
Point{x=420, y=796}
Point{x=4250, y=832}
Point{x=2236, y=2685}
Point{x=3856, y=597}
Point{x=4360, y=662}
Point{x=4052, y=711}
Point{x=2201, y=2220}
Point{x=812, y=838}
Point{x=718, y=998}
Point{x=1112, y=746}
Point{x=883, y=791}
Point{x=4054, y=412}
Point{x=2340, y=2320}
Point{x=3821, y=514}
Point{x=2610, y=2114}
Point{x=3750, y=573}
Point{x=3905, y=584}
Point{x=542, y=790}
Point{x=2287, y=2353}
Point{x=544, y=777}
Point{x=2207, y=2118}
Point{x=694, y=703}
Point{x=4050, y=609}
Point{x=3886, y=637}
Point{x=2572, y=2737}
Point{x=1028, y=854}
Point{x=4034, y=973}
Point{x=822, y=674}
Point{x=2127, y=2442}
Point{x=573, y=703}
Point{x=4064, y=725}
Point{x=3972, y=550}
Point{x=1091, y=698}
Point{x=4179, y=899}
Point{x=3805, y=504}
Point{x=2104, y=2683}
Point{x=3988, y=1035}
Point{x=4148, y=464}
Point{x=3917, y=987}
Point{x=800, y=824}
Point{x=2344, y=2196}
Point{x=2406, y=2390}
Point{x=2170, y=2408}
Point{x=885, y=904}
Point{x=4333, y=760}
Point{x=2698, y=2577}
Point{x=720, y=881}
Point{x=3701, y=602}
Point{x=2221, y=2815}
Point{x=1116, y=721}
Point{x=4394, y=697}
Point{x=4283, y=805}
Point{x=2508, y=2844}
Point{x=538, y=895}
Point{x=4168, y=709}
Point{x=2342, y=1913}
Point{x=740, y=1052}
Point{x=3685, y=843}
Point{x=2748, y=2423}
Point{x=603, y=948}
Point{x=2776, y=2258}
Point{x=4057, y=574}
Point{x=4098, y=1099}
Point{x=3796, y=918}
Point{x=3893, y=437}
Point{x=3589, y=875}
Point{x=3968, y=723}
Point{x=714, y=983}
Point{x=3883, y=721}
Point{x=2222, y=2697}
Point{x=2237, y=2732}
Point{x=4301, y=920}
Point{x=4046, y=817}
Point{x=2008, y=2461}
Point{x=938, y=681}
Point{x=3912, y=972}
Point{x=849, y=917}
Point{x=571, y=954}
Point{x=3815, y=604}
Point{x=4264, y=1027}
Point{x=705, y=790}
Point{x=709, y=821}
Point{x=869, y=1017}
Point{x=2144, y=2259}
Point{x=2408, y=2483}
Point{x=4135, y=1016}
Point{x=1000, y=917}
Point{x=2645, y=2674}
Point{x=2482, y=2867}
Point{x=2815, y=2500}
Point{x=2432, y=2874}
Point{x=3923, y=605}
Point{x=2207, y=2392}
Point{x=567, y=854}
Point{x=4136, y=1134}
Point{x=2261, y=2524}
Point{x=577, y=806}
Point{x=2490, y=1896}
Point{x=731, y=533}
Point{x=1037, y=716}
Point{x=2374, y=1911}
Point{x=2332, y=2721}
Point{x=584, y=758}
Point{x=3709, y=607}
Point{x=2342, y=1922}
Point{x=814, y=1002}
Point{x=3996, y=406}
Point{x=2064, y=2192}
Point{x=3743, y=689}
Point{x=3872, y=1036}
Point{x=1947, y=2273}
Point{x=2068, y=2498}
Point{x=2644, y=2599}
Point{x=723, y=1104}
Point{x=1022, y=798}
Point{x=3700, y=617}
Point{x=3889, y=514}
Point{x=702, y=824}
Point{x=2640, y=2729}
Point{x=793, y=778}
Point{x=798, y=982}
Point{x=4142, y=675}
Point{x=803, y=493}
Point{x=569, y=949}
Point{x=3726, y=1023}
Point{x=603, y=660}
Point{x=691, y=947}
Point{x=3947, y=451}
Point{x=739, y=1115}
Point{x=2567, y=2782}
Point{x=1109, y=883}
Point{x=853, y=496}
Point{x=782, y=671}
Point{x=2491, y=2600}
Point{x=4008, y=1019}
Point{x=4003, y=649}
Point{x=995, y=979}
Point{x=622, y=815}
Point{x=4234, y=712}
Point{x=2256, y=2388}
Point{x=2568, y=2616}
Point{x=3660, y=685}
Point{x=4330, y=697}
Point{x=952, y=645}
Point{x=2832, y=2446}
Point{x=2553, y=2123}
Point{x=1115, y=766}
Point{x=802, y=1121}
Point{x=4191, y=1034}
Point{x=2341, y=1879}
Point{x=3871, y=787}
Point{x=897, y=874}
Point{x=2426, y=2217}
Point{x=2268, y=2008}
Point{x=3830, y=592}
Point{x=2838, y=2252}
Point{x=913, y=719}
Point{x=4253, y=816}
Point{x=2527, y=2629}
Point{x=3950, y=684}
Point{x=2036, y=2245}
Point{x=2487, y=2859}
Point{x=3549, y=762}
Point{x=4137, y=732}
Point{x=2367, y=2873}
Point{x=3966, y=1041}
Point{x=1933, y=2315}
Point{x=850, y=921}
Point{x=3686, y=829}
Point{x=3877, y=430}
Point{x=4126, y=478}
Point{x=908, y=826}
Point{x=4158, y=954}
Point{x=1075, y=766}
Point{x=4110, y=544}
Point{x=4112, y=552}
Point{x=2461, y=2377}
Point{x=1050, y=889}
Point{x=2583, y=2669}
Point{x=2119, y=2293}
Point{x=686, y=646}
Point{x=2815, y=2359}
Point{x=2273, y=2324}
Point{x=2545, y=2742}
Point{x=3886, y=752}
Point{x=2198, y=2519}
Point{x=2618, y=2657}
Point{x=3721, y=802}
Point{x=896, y=872}
Point{x=4060, y=728}
Point{x=3773, y=609}
Point{x=720, y=544}
Point{x=4123, y=832}
Point{x=2481, y=2134}
Point{x=2605, y=2584}
Point{x=2300, y=2664}
Point{x=1036, y=914}
Point{x=3939, y=747}
Point{x=2013, y=2489}
Point{x=3977, y=922}
Point{x=2754, y=2446}
Point{x=2478, y=2360}
Point{x=2400, y=2769}
Point{x=2377, y=2325}
Point{x=3875, y=779}
Point{x=4090, y=940}
Point{x=4188, y=571}
Point{x=4335, y=884}
Point{x=2331, y=2647}
Point{x=837, y=513}
Point{x=2747, y=2317}
Point{x=1040, y=802}
Point{x=2219, y=2272}
Point{x=3532, y=791}
Point{x=685, y=662}
Point{x=1870, y=2436}
Point{x=2810, y=2272}
Point{x=963, y=705}
Point{x=2444, y=2478}
Point{x=785, y=451}
Point{x=2215, y=2450}
Point{x=2560, y=2431}
Point{x=2877, y=2281}
Point{x=572, y=971}
Point{x=4290, y=987}
Point{x=3588, y=791}
Point{x=905, y=880}
Point{x=3896, y=1038}
Point{x=3535, y=766}
Point{x=2050, y=2200}
Point{x=2316, y=2710}
Point{x=2367, y=2237}
Point{x=877, y=511}
Point{x=1170, y=794}
Point{x=2686, y=2248}
Point{x=2049, y=2550}
Point{x=2576, y=2709}
Point{x=2396, y=2845}
Point{x=3596, y=827}
Point{x=2205, y=2314}
Point{x=2446, y=2181}
Point{x=2417, y=1826}
Point{x=2341, y=2685}
Point{x=664, y=978}
Point{x=3914, y=1117}
Point{x=3778, y=573}
Point{x=4130, y=775}
Point{x=1921, y=2493}
Point{x=4332, y=926}
Point{x=3930, y=1029}
Point{x=4438, y=762}
Point{x=2042, y=2490}
Point{x=4068, y=1138}
Point{x=4134, y=930}
Point{x=2336, y=2389}
Point{x=1831, y=2424}
Point{x=778, y=513}
Point{x=2257, y=2569}
Point{x=788, y=960}
Point{x=4263, y=704}
Point{x=2214, y=2326}
Point{x=3901, y=803}
Point{x=2664, y=2676}
Point{x=2234, y=2511}
Point{x=2515, y=2058}
Point{x=2118, y=2367}
Point{x=2814, y=2349}
Point{x=2090, y=2205}
Point{x=4005, y=1252}
Point{x=2248, y=2359}
Point{x=3926, y=883}
Point{x=4360, y=883}
Point{x=2527, y=2457}
Point{x=2532, y=2103}
Point{x=655, y=594}
Point{x=728, y=920}
Point{x=2605, y=2537}
Point{x=2657, y=2086}
Point{x=4135, y=444}
Point{x=2356, y=2899}
Point{x=2439, y=2148}
Point{x=2442, y=2835}
Point{x=709, y=650}
Point{x=822, y=472}
Point{x=1977, y=2491}
Point{x=3899, y=1158}
Point{x=2636, y=2571}
Point{x=2580, y=2175}
Point{x=2397, y=2618}
Point{x=2755, y=2332}
Point{x=2578, y=2069}
Point{x=969, y=621}
Point{x=2091, y=2280}
Point{x=2450, y=2591}
Point{x=922, y=1040}
Point{x=4020, y=1078}
Point{x=4027, y=518}
Point{x=2492, y=2419}
Point{x=4169, y=1096}
Point{x=927, y=867}
Point{x=2540, y=2122}
Point{x=2227, y=2457}
Point{x=2782, y=2288}
Point{x=898, y=765}
Point{x=2755, y=2230}
Point{x=2228, y=2315}
Point{x=2485, y=2647}
Point{x=696, y=929}
Point{x=2769, y=2364}
Point{x=3946, y=904}
Point{x=3779, y=1001}
Point{x=618, y=766}
Point{x=3936, y=654}
Point{x=4178, y=753}
Point{x=2531, y=2165}
Point{x=2398, y=2004}
Point{x=620, y=923}
Point{x=789, y=1135}
Point{x=4002, y=1222}
Point{x=4277, y=861}
Point{x=3610, y=770}
Point{x=779, y=913}
Point{x=3970, y=860}
Point{x=2214, y=2547}
Point{x=1926, y=2524}
Point{x=2605, y=2551}
Point{x=2474, y=2153}
Point{x=1025, y=705}
Point{x=4048, y=1050}
Point{x=479, y=866}
Point{x=2560, y=2637}
Point{x=2093, y=2691}
Point{x=2538, y=2620}
Point{x=1981, y=2243}
Point{x=796, y=680}
Point{x=2037, y=2490}
Point{x=2312, y=2752}
Point{x=2335, y=2659}
Point{x=1070, y=713}
Point{x=4068, y=1228}
Point{x=2485, y=2247}
Point{x=1063, y=729}
Point{x=663, y=1048}
Point{x=655, y=722}
Point{x=2035, y=2466}
Point{x=938, y=673}
Point{x=2240, y=2601}
Point{x=4267, y=705}
Point{x=2051, y=2405}
Point{x=3978, y=695}
Point{x=4363, y=800}
Point{x=604, y=890}
Point{x=2599, y=2151}
Point{x=2719, y=2335}
Point{x=3851, y=657}
